ID,BUSINESS_NAME,PROPERTY_ADDRESS,CITY,STATE,COUNTRY,FULL_ADDRESS,STATUS,NOTES
485,ATLANTA HEARING ASSOCIATES,1713 MT VERNON ROAD,DUNWOODY,GEORGIA,USA,"1713 MT VERNON ROAD DUNWOODY, GEORGIA USA",,
487,PIERCING PAGODA #2558,4400 ASHFORD DUNWOODY RD 2630,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 2630 DUNWOODY, GEORGIA USA",,
496,SOUTHERN LIGHTING SOURCE,1862 INDEPENDENCE SQUARE E,DUNWOODY,GEORGIA,USA,"1862 INDEPENDENCE SQUARE E DUNWOODY, GEORGIA USA",,
502,SWAROVSKI #09,4400 ASHFORD DUNWOODY RD 2357,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 2357 DUNWOODY, GEORGIA USA",,
507,PARK PLACE SHOPPING CENTER,4050 ASHFORD DUNWOODY RD,DUNWOODY,GEORGIA,USA,"4050 ASHFORD DUNWOODY RD DUNWOODY, GEORGIA USA",,
508,BRIGHTON COLLECTIBLES,4400 ASHFORD DUNWOODY RD 2595,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 2595 DUNWOODY, GEORGIA USA",,
509,COST PLUS WORLD MARKET #126,4733 ASHFORD DUNWOODY RD A,DUNWOODY,GEORGIA,USA,"4733 ASHFORD DUNWOODY RD A DUNWOODY, GEORGIA USA",,
510,BANANA REPUBLIC #8130,4400 ASHFORD DUNWOODY RD 2411,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 2411 DUNWOODY, GEORGIA USA",,
512,THE CONTAINER STORE INC,120 PERIMETER CTR W NE S,DUNWOODY,GEORGIA,USA,"120 PERIMETER CTR W NE S DUNWOODY, GEORGIA USA",,
541,BEST BUY STORES LP #503,1201 HAMMOND DR C,DUNWOODY,GEORGIA,USA,"1201 HAMMOND DR C DUNWOODY, GEORGIA USA",,
545,TRANSWORLD SHIPPING (USA) INC,1050 CROWN POINTE PKWY 1633,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY 1633 DUNWOODY, GEORGIA USA",,
553,ONA FOODS INC,1200 ASHWOOD PKWY 570,DUNWOODY,GEORGIA,USA,"1200 ASHWOOD PKWY 570 DUNWOODY, GEORGIA USA",,
554,CRIER NEWSPAPERS LLC,5064 NANDINA LANE C,DUNWOODY,GEORGIA,USA,"5064 NANDINA LANE C DUNWOODY, GEORGIA USA",,
558,ORGANIZED THOUGHTS PUBLISHING,4640 G PEACHTREE PL PARKW,DUNWOODY,GEORGIA,USA,"4640 G PEACHTREE PL PARKW DUNWOODY, GEORGIA USA",,
573,GLOBAL CROSSING TELECOMM INC,100 ASHFORD CENTER,DUNWOODY,GEORGIA,USA,"100 ASHFORD CENTER DUNWOODY, GEORGIA USA",,
578,TELESOFT TECHNOLOGIES INC,200 ASHFORD CENTER N 160,DUNWOODY,GEORGIA,USA,"200 ASHFORD CENTER N 160 DUNWOODY, GEORGIA USA",,
580,TUNGSTEN NETWORK INC,1040 CROWN POINTE PKWY 350,DUNWOODY,GEORGIA,USA,"1040 CROWN POINTE PKWY 350 DUNWOODY, GEORGIA USA",,
582,LENDLEASE (US) CONSTRUCTION,48 PERIMETER CTR E,DUNWOODY,GEORGIA,USA,"48 PERIMETER CTR E DUNWOODY, GEORGIA USA",,
584,CORPORATE AMERICA FAMILY CRED,115 PERIMETER CENTER PL 187,DUNWOODY,GEORGIA,USA,"115 PERIMETER CENTER PL 187 DUNWOODY, GEORGIA USA",,
586,SKYLIGHT FINANCIAL INC,1455 LINCOLN PKWY 600,DUNWOODY,GEORGIA,USA,"1455 LINCOLN PKWY 600 DUNWOODY, GEORGIA USA",,
587,JEWISH EDUCATIONAL LOAN FUND,4549 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"4549 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
589,OXXFORD RELOCATION CTR INC,200 ASHFORD CTR N 340,DUNWOODY,GEORGIA,USA,"200 ASHFORD CTR N 340 DUNWOODY, GEORGIA USA",,
600,ALLIED FINANCIAL CORPORATION,5591 CHAMBLEE DUNWOODY RD 210,DUNWOODY,GEORGIA,USA,"5591 CHAMBLEE DUNWOODY RD 210 DUNWOODY, GEORGIA USA",,
617,MEXICO TRANSFERS INC,6806 PEACHTREE INDUSTRIAL E,DUNWOODY,GEORGIA,USA,"6806 PEACHTREE INDUSTRIAL E DUNWOODY, GEORGIA USA",,
619,EDWARD JONES #08608,5500 CHAMBLEE DUNWOODY RD E3,DUNWOODY,GEORGIA,USA,"5500 CHAMBLEE DUNWOODY RD E3 DUNWOODY, GEORGIA USA",,
627,INVESTMENT PLANNING LLC,3 DUNWOODY PARK 118,DUNWOODY,GEORGIA,USA,"3 DUNWOODY PARK 118 DUNWOODY, GEORGIA USA",,
632,UNITED FINANCIAL SERVICES,5502 DREXEL WAY,DUNWOODY,GEORGIA,USA,"5502 DREXEL WAY DUNWOODY, GEORGIA USA",,
635,RETIREMENT WEALTH MANAGEMENT,2 RAVINIA DR 1625,DUNWOODY,GEORGIA,USA,"2 RAVINIA DR 1625 DUNWOODY, GEORGIA USA",,
637,BOB GORDON & COMPANY INC,1868 INDEPENDENCE SQ D,DUNWOODY,GEORGIA,USA,"1868 INDEPENDENCE SQ D DUNWOODY, GEORGIA USA",,
638,ADVISORY SERVICES LTD,1818 INDEPENDENCE SQ A,DUNWOODY,GEORGIA,USA,"1818 INDEPENDENCE SQ A DUNWOODY, GEORGIA USA",,
639,THOMAS M COSTELLO INC,1 RAVINIA DRIVE 1110,DUNWOODY,GEORGIA,USA,"1 RAVINIA DRIVE 1110 DUNWOODY, GEORGIA USA",,
641,HAP INVESTMENT GROUP LLC,200 ASHFORD CENTER N 210,DUNWOODY,GEORGIA,USA,"200 ASHFORD CENTER N 210 DUNWOODY, GEORGIA USA",,
642,CAMBRIDGE WEALTH COUNSEL,115 PERIMETER CENTER PL 860,DUNWOODY,GEORGIA,USA,"115 PERIMETER CENTER PL 860 DUNWOODY, GEORGIA USA",,
651,THOMAS A KUDARAUSKAS INC,1 RAVINIA DRIVE 1110,DUNWOODY,GEORGIA,USA,"1 RAVINIA DRIVE 1110 DUNWOODY, GEORGIA USA",,
652,GUY C MOWER INC,1 RAVINA DRIVE 1110,DUNWOODY,GEORGIA,USA,"1 RAVINA DRIVE 1110 DUNWOODY, GEORGIA USA",,
653,GALLMAN'S INVESTMENT MGMT LLC,1742 MOUNT VERNON RD 200,DUNWOODY,GEORGIA,USA,"1742 MOUNT VERNON RD 200 DUNWOODY, GEORGIA USA",,
662,STRATEGIC PLANNING GROUP,3 RAVINIA DRIVE 1830,DUNWOODY,GEORGIA,USA,"3 RAVINIA DRIVE 1830 DUNWOODY, GEORGIA USA",,
665,FREDERICK S HOMONEK & ASSOCIA,4515 CHAMBLEE DUNWOODY RD 100,DUNWOODY,GEORGIA,USA,"4515 CHAMBLEE DUNWOODY RD 100 DUNWOODY, GEORGIA USA",,
675,MCIC VERMONT INC,2 RAVINIA DR 400,DUNWOODY,GEORGIA,USA,"2 RAVINIA DR 400 DUNWOODY, GEORGIA USA",,
676,ROGERS BENEFIT GROUP,47 PERIMETER CTR E 420,DUNWOODY,GEORGIA,USA,"47 PERIMETER CTR E 420 DUNWOODY, GEORGIA USA",,
682,QUANTUM BENEFITS COM,1530 DUNWOODY VILLAGE PKW 204,DUNWOODY,GEORGIA,USA,"1530 DUNWOODY VILLAGE PKW 204 DUNWOODY, GEORGIA USA",,
683,EULER HERMES N. AMERICA INS C,400 PERIMETER CENTER TER 150,DUNWOODY,GEORGIA,USA,"400 PERIMETER CENTER TER 150 DUNWOODY, GEORGIA USA",,
686,SEGUROS UNIVERSAL INC,5025 L WINTERS CHAPEL ROA,DUNWOODY,GEORGIA,USA,"5025 L WINTERS CHAPEL ROA DUNWOODY, GEORGIA USA",,
691,JOHN J LESTER / STATE FARM IN,1742 MT VERNON ROAD 150,DUNWOODY,GEORGIA,USA,"1742 MT VERNON ROAD 150 DUNWOODY, GEORGIA USA",,
692,LIBERTO AND ASSOCIATES,1851-A PEELER ROAD,DUNWOODY,GEORGIA,USA,"1851-A PEELER ROAD DUNWOODY, GEORGIA USA",,
696,R T SERVICES LLC,3 DUNWOODY PARK 103,DUNWOODY,GEORGIA,USA,"3 DUNWOODY PARK 103 DUNWOODY, GEORGIA USA",,
699,PHILLIP WIGGINS STATE FARM,5575 CHAMBLEE DUNWOODY RD C,DUNWOODY,GEORGIA,USA,"5575 CHAMBLEE DUNWOODY RD C DUNWOODY, GEORGIA USA",,
701,ATLANTIC INTERNATIONAL COMPAN,1 DUNWOODY PARK DR 114,DUNWOODY,GEORGIA,USA,"1 DUNWOODY PARK DR 114 DUNWOODY, GEORGIA USA",,
702,MARK HARDEN STATE FARM,1874-D INDEPENDENCE SQ,DUNWOODY,GEORGIA,USA,"1874-D INDEPENDENCE SQ DUNWOODY, GEORGIA USA",,
704,SANDERS INS SERVICES INC,47 PERIMETER CENTER EAS,DUNWOODY,GEORGIA,USA,"47 PERIMETER CENTER EAS DUNWOODY, GEORGIA USA",,
705,RETIREE PLANS INC,1851-A PEELER ROAD,DUNWOODY,GEORGIA,USA,"1851-A PEELER ROAD DUNWOODY, GEORGIA USA",,
707,THE REED COMPANY,1864-D INDEPENDENCE SQUARE,DUNWOODY,GEORGIA,USA,"1864-D INDEPENDENCE SQUARE DUNWOODY, GEORGIA USA",,
708,INSURANCE NOW,2428 KINGSLAND DR,DUNWOODY,GEORGIA,USA,"2428 KINGSLAND DR DUNWOODY, GEORGIA USA",,
710,KIRT LATTANZE & ASSOCIATES IN,1705-D MT VERNON RD,DUNWOODY,GEORGIA,USA,"1705-D MT VERNON RD DUNWOODY, GEORGIA USA",,
711,WILLIAM GALLAGER ASSOC INS,2 RAVINA DRIVE 1540,DUNWOODY,GEORGIA,USA,"2 RAVINA DRIVE 1540 DUNWOODY, GEORGIA USA",,
714,WESTCOTT & ASSOCIATES INC,2402 MT VERNON RD 150,DUNWOODY,GEORGIA,USA,"2402 MT VERNON RD 150 DUNWOODY, GEORGIA USA",,
715,CHAMPION BENEFITS APPROACH,1455 LINCOLN PKWY E #100,DUNWOODY,GEORGIA,USA,"1455 LINCOLN PKWY E #100 DUNWOODY, GEORGIA USA",,
717,ASHFORD ADVISORS INC,900 ASHWOOD PARKWAY 400,DUNWOODY,GEORGIA,USA,"900 ASHWOOD PARKWAY 400 DUNWOODY, GEORGIA USA",,
718,HAMBY & ALOISIO INC,53 PERIMETER CTR E #400,DUNWOODY,GEORGIA,USA,"53 PERIMETER CTR E #400 DUNWOODY, GEORGIA USA",,
722,JOHN HANCOCK RETIREMENT PLAN,115 PERIMETER CENTER PLA,DUNWOODY,GEORGIA,USA,"115 PERIMETER CENTER PLA DUNWOODY, GEORGIA USA",,
723,S OVERBY & CO INC,2472 JETT FERRY RD 400 124,DUNWOODY,GEORGIA,USA,"2472 JETT FERRY RD 400 124 DUNWOODY, GEORGIA USA",,
727,AMERISYS-USIS,9 DUNWOODY PARK 106,DUNWOODY,GEORGIA,USA,"9 DUNWOODY PARK 106 DUNWOODY, GEORGIA USA",,
730,RISK INNOVATIONS LLC,211 PERIMETER CENTER PKW 1050,DUNWOODY,GEORGIA,USA,"211 PERIMETER CENTER PKW 1050 DUNWOODY, GEORGIA USA",,
732,LEASE SOURCE INC,1530 DUNWOODY VILLAGE PKW 204,DUNWOODY,GEORGIA,USA,"1530 DUNWOODY VILLAGE PKW 204 DUNWOODY, GEORGIA USA",,
734,DUNWOODY TRAIL APARTMENTS INC,2061-A PERNOSHAL COURT,DUNWOODY,GEORGIA,USA,"2061-A PERNOSHAL COURT DUNWOODY, GEORGIA USA",,
736,DELIDO APARTMENTS LLC,4685 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"4685 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
739,DUNWOODY GABLES,1970 PEACHFORD RD,DUNWOODY,GEORGIA,USA,"1970 PEACHFORD RD DUNWOODY, GEORGIA USA",,
743,POST CROSSING,4777 ASHFORD DUNWOODY RD,DUNWOODY,GEORGIA,USA,"4777 ASHFORD DUNWOODY RD DUNWOODY, GEORGIA USA",,
753,UHS OF PEACHFORD LP/PEACHFORD,2150 PEACHFORD ROAD,DUNWOODY,GEORGIA,USA,"2150 PEACHFORD ROAD DUNWOODY, GEORGIA USA",,
754,SALON STUDIOS,1151 HAMMOND DR NE 200 131,DUNWOODY,GEORGIA,USA,"1151 HAMMOND DR NE 200 131 DUNWOODY, GEORGIA USA",,
755,REGUS MANAGEMENT GROUP LLC,400 PERIMETER CENTER TER,DUNWOODY,GEORGIA,USA,"400 PERIMETER CENTER TER DUNWOODY, GEORGIA USA",,
756,DUNWOODY PARK PARTNERS INC,3 DUNWOODY PARK 103,DUNWOODY,GEORGIA,USA,"3 DUNWOODY PARK 103 DUNWOODY, GEORGIA USA",,
757,PERIMETER MALL LLC,4400 ASHFORD DUNWOODY RD 1360,DUNWOODY,GEORGIA,USA,"4400 ASHFORD DUNWOODY RD 1360 DUNWOODY, GEORGIA USA",,
761,SCCN INC,1745 OLD SPRINGHOUSE LANE 400,DUNWOODY,GEORGIA,USA,"1745 OLD SPRINGHOUSE LANE 400 DUNWOODY, GEORGIA USA",,
772,KHALSA PROPERTIES LLC,1845 PEELER ROAD A,DUNWOODY,GEORGIA,USA,"1845 PEELER ROAD A DUNWOODY, GEORGIA USA",,
777,R 19 LLC,2 RAVINIA DRIVE 110,DUNWOODY,GEORGIA,USA,"2 RAVINIA DRIVE 110 DUNWOODY, GEORGIA USA",,
783,LANDCOR LLC,1853 PEELER RD D,DUNWOODY,GEORGIA,USA,"1853 PEELER RD D DUNWOODY, GEORGIA USA",,
784,POTTS REALTY,1733 MT VERNON ROAD 200,DUNWOODY,GEORGIA,USA,"1733 MT VERNON ROAD 200 DUNWOODY, GEORGIA USA",,
791,MPB LIMITED PARTNERSHIP,1567 MT VERNON RD,DUNWOODY,GEORGIA,USA,"1567 MT VERNON RD DUNWOODY, GEORGIA USA",,
795,KAREN CANNON REALTORS INC,1317 DUNWOODY VILLAGE PKW 103,DUNWOODY,GEORGIA,USA,"1317 DUNWOODY VILLAGE PKW 103 DUNWOODY, GEORGIA USA",,
797,HARRY NORMAN REALTORS,4848 ASHFORD DUNWOODY RD,DUNWOODY,GEORGIA,USA,"4848 ASHFORD DUNWOODY RD DUNWOODY, GEORGIA USA",,
799,ATLANTA PERIMETER LLC,115 PERIMETER CENTER PL 630,DUNWOODY,GEORGIA,USA,"115 PERIMETER CENTER PL 630 DUNWOODY, GEORGIA USA",,
801,GEORGIA COMMERCIAL STORES INC,1707 MT VERNON RD D,DUNWOODY,GEORGIA,USA,"1707 MT VERNON RD D DUNWOODY, GEORGIA USA",,
813,FITZLEW ENTERPRISES LLC,1872 INDEPENDENCE SQ D,DUNWOODY,GEORGIA,USA,"1872 INDEPENDENCE SQ D DUNWOODY, GEORGIA USA",,
815,CCD DUNWOODY HOLDINGS LLC,1350 CENTER DRIVE 1350 100,DUNWOODY,GEORGIA,USA,"1350 CENTER DRIVE 1350 100 DUNWOODY, GEORGIA USA",,
816,JOHARY GROUP LLC,1320 CENTER DRIVE 100,DUNWOODY,GEORGIA,USA,"1320 CENTER DRIVE 100 DUNWOODY, GEORGIA USA",,
817,AXIS AT PERIMETER,8 PERIMETER CENTER EAS,DUNWOODY,GEORGIA,USA,"8 PERIMETER CENTER EAS DUNWOODY, GEORGIA USA",,
818,STERLING REALTY MANAGEMENT IN,2 RAVINIA DRIVE 610,DUNWOODY,GEORGIA,USA,"2 RAVINIA DRIVE 610 DUNWOODY, GEORGIA USA",,
819,PARKWOOD VILLAGE APARTMENTS,4920 WINTERS CHAPEL RD,DUNWOODY,GEORGIA,USA,"4920 WINTERS CHAPEL RD DUNWOODY, GEORGIA USA",,
822,CAMDEN DUNWOODY,10 PEACHFORD CIR,DUNWOODY,GEORGIA,USA,"10 PEACHFORD CIR DUNWOODY, GEORGIA USA",,
823,WINDSOR AT CONVERGENCE 219 LL,219 PERIMETER CENTER PKW,DUNWOODY,GEORGIA,USA,"219 PERIMETER CENTER PKW DUNWOODY, GEORGIA USA",,
824,WINDSOR AT CONVERGENCE 223 LL,223 PERIMETER CENTER PKW,DUNWOODY,GEORGIA,USA,"223 PERIMETER CENTER PKW DUNWOODY, GEORGIA USA",,
825,THE COLUMNS AT LAKE RIDGE APT,3900 LAKE RIDGE LN,DUNWOODY,GEORGIA,USA,"3900 LAKE RIDGE LN DUNWOODY, GEORGIA USA",,
827,WINDSOR AT CONVERGENCE 211 LL,211 PERIMETER CENTER PKW,DUNWOODY,GEORGIA,USA,"211 PERIMETER CENTER PKW DUNWOODY, GEORGIA USA",,
833,JAMES J BROOKS III CPA PC,1843 PEELER ROAD D,DUNWOODY,GEORGIA,USA,"1843 PEELER ROAD D DUNWOODY, GEORGIA USA",,
835,FIRST SOUTHERN MANAGEMENT LLC,1842 INDEPENDENCE SQ C,DUNWOODY,GEORGIA,USA,"1842 INDEPENDENCE SQ C DUNWOODY, GEORGIA USA",,
843,"CBRE, INC.",3 RAVINIA DR,DUNWOODY,GEORGIA,USA,"3 RAVINIA DR DUNWOODY, GEORGIA USA",,
844,ARNOLD M SCHWARTZ & ASSOC INC,1516 BIDDLE CT,DUNWOODY,GEORGIA,USA,"1516 BIDDLE CT DUNWOODY, GEORGIA USA",,
847,RAINBOW REALTY ASSOCIATES/STE,2 RAVINIA DRIVE 610,DUNWOODY,GEORGIA,USA,"2 RAVINIA DRIVE 610 DUNWOODY, GEORGIA USA",,
850,M2Z2 COM INC,1707 MOUNT VERNON RD D,DUNWOODY,GEORGIA,USA,"1707 MOUNT VERNON RD D DUNWOODY, GEORGIA USA",,
854,AVIS RENT A CAR SYSTEM LLC,5477 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"5477 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
855,ENTERPRISE RENT A CAR 0382,1400 DUNWOODY VILLAGE PKW,DUNWOODY,GEORGIA,USA,"1400 DUNWOODY VILLAGE PKW DUNWOODY, GEORGIA USA",,
856,HERTZ RENT A CAR,246 PERIMETER CENTER PKY,DUNWOODY,GEORGIA,USA,"246 PERIMETER CENTER PKY DUNWOODY, GEORGIA USA",,
857,REDBOX AUTOMATED RETAIL LLC,5511A CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"5511A CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
858,REDBOX AUTOMATED RETAIL LLC,4498 CHAMBLEE DUNWOODY RD,DUNWOODY,GEORGIA,USA,"4498 CHAMBLEE DUNWOODY RD DUNWOODY, GEORGIA USA",,
865,PRESENTATION SERVICES #4258,111 PERIMETER CTR W,DUNWOODY,GEORGIA,USA,"111 PERIMETER CTR W DUNWOODY, GEORGIA USA",,
867,HINES INTERESTS LP,5 RAVINIA DR,DUNWOODY,GEORGIA,USA,"5 RAVINIA DR DUNWOODY, GEORGIA USA",,
872,JAMES S PLACKIS,1360 CENTER DRIVE 200,DUNWOODY,GEORGIA,USA,"1360 CENTER DRIVE 200 DUNWOODY, GEORGIA USA",,
873,GINA MICALIZIO ATTY AT LAW PC,4600 DEVONSHIRE RD,DUNWOODY,GEORGIA,USA,"4600 DEVONSHIRE RD DUNWOODY, GEORGIA USA",,
874,HILBERT LAW FIRM,400 PERIMETER CENTER TER 900,DUNWOODY,GEORGIA,USA,"400 PERIMETER CENTER TER 900 DUNWOODY, GEORGIA USA",,
875,FORD & JOSEY PC,1841-B PEELER ROAD,DUNWOODY,GEORGIA,USA,"1841-B PEELER ROAD DUNWOODY, GEORGIA USA",,
880,J DIANE JOSEY,1841-B PEELER ROAD,DUNWOODY,GEORGIA,USA,"1841-B PEELER ROAD DUNWOODY, GEORGIA USA",,
884,LAW OFFICE OF MICHAEL A YOUNG,1050 CROWN POINTE PKWY 330,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY 330 DUNWOODY, GEORGIA USA",,
886,BRICKS LAW FIRM PC,1360 CENTER DR 200,DUNWOODY,GEORGIA,USA,"1360 CENTER DR 200 DUNWOODY, GEORGIA USA",,
887,JAY W PAKCHAR ATTORNEY AT LAW,1742 MOUNT VERNON RD 300,DUNWOODY,GEORGIA,USA,"1742 MOUNT VERNON RD 300 DUNWOODY, GEORGIA USA",,
891,HAWKINS SPIZMAN KILGO,1535 MT VERNON RD 200,DUNWOODY,GEORGIA,USA,"1535 MT VERNON RD 200 DUNWOODY, GEORGIA USA",,
893,MARCI R ROSENBERG PC,1340 CENTER DR 202,DUNWOODY,GEORGIA,USA,"1340 CENTER DR 202 DUNWOODY, GEORGIA USA",,
894,ABRAHAM A SHARONY PC,9 DUNWOODY PARK 112,DUNWOODY,GEORGIA,USA,"9 DUNWOODY PARK 112 DUNWOODY, GEORGIA USA",,
896,THE LITWIN LAW FIRM PC,1742 MOUNT VERNON RD 300,DUNWOODY,GEORGIA,USA,"1742 MOUNT VERNON RD 300 DUNWOODY, GEORGIA USA",,
897,HILL AND BLEIBERG,47 PERIMETER CENTER EAS 200,DUNWOODY,GEORGIA,USA,"47 PERIMETER CENTER EAS 200 DUNWOODY, GEORGIA USA",,
899,RUMSEY AND RAMSEY,1864 INDEPENDENCE SQUARE C,DUNWOODY,GEORGIA,USA,"1864 INDEPENDENCE SQUARE C DUNWOODY, GEORGIA USA",,
901,GINSBERG LAW OFFICES,1854 INDEPENDENCE SQUARE,DUNWOODY,GEORGIA,USA,"1854 INDEPENDENCE SQUARE DUNWOODY, GEORGIA USA",,
902,HOLZER & HOLZER LLC,1200 ASHWOOD PKWY 410,DUNWOODY,GEORGIA,USA,"1200 ASHWOOD PKWY 410 DUNWOODY, GEORGIA USA",,
904,"SKEDSVOLD & WHITE, LLC",1050 CROWN POINTE PKWY 710,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY 710 DUNWOODY, GEORGIA USA",,
905,DONAHUE & COHEN LLC,1050 CROWN POINTE PKWY 1600,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY 1600 DUNWOODY, GEORGIA USA",,
907,PERSONAL LEGAL PLANS,100 ASHFORD CTR N 170,DUNWOODY,GEORGIA,USA,"100 ASHFORD CTR N 170 DUNWOODY, GEORGIA USA",,
908,"TATE & BICKNESE, LLP",56 PERIMETER CENTER E 450,DUNWOODY,GEORGIA,USA,"56 PERIMETER CENTER E 450 DUNWOODY, GEORGIA USA",,
909,FRIEND HUDAK & HARRIS LLP,3 RAVINIA DR 1700,DUNWOODY,GEORGIA,USA,"3 RAVINIA DR 1700 DUNWOODY, GEORGIA USA",,
910,"SHAPIRO PENDERGAST & HASTY, L",211 PERIMETER CENTER PKW 300,DUNWOODY,GEORGIA,USA,"211 PERIMETER CENTER PKW 300 DUNWOODY, GEORGIA USA",,
911,"BOVIS, KYLE, BURCH, & MEDLIN",200 ASHFORD CENTER NORTH 500,DUNWOODY,GEORGIA,USA,"200 ASHFORD CENTER NORTH 500 DUNWOODY, GEORGIA USA",,
912,CLIFFORD G HOFFMAN PC,1643 MOUNT VERNON RD 100,DUNWOODY,GEORGIA,USA,"1643 MOUNT VERNON RD 100 DUNWOODY, GEORGIA USA",,
913,FELDMAN LAW OFFICES LLC,1847 PEELER RD C,DUNWOODY,GEORGIA,USA,"1847 PEELER RD C DUNWOODY, GEORGIA USA",,
915,AFFLECK & GORDON PC,211 PERIMETER CENTER PKW 930,DUNWOODY,GEORGIA,USA,"211 PERIMETER CENTER PKW 930 DUNWOODY, GEORGIA USA",,
918,COLEMAN & DEMPSEY LLP,2 RAVINIA DR 1250,DUNWOODY,GEORGIA,USA,"2 RAVINIA DR 1250 DUNWOODY, GEORGIA USA",,
921,DAVID ALLEN KENNEDY,1864 INDEPENDENCE SQ B,DUNWOODY,GEORGIA,USA,"1864 INDEPENDENCE SQ B DUNWOODY, GEORGIA USA",,
923,DOUGLAS R THOMPSON PC,1872-C INDEPENDENCE SQUARE,DUNWOODY,GEORGIA,USA,"1872-C INDEPENDENCE SQUARE DUNWOODY, GEORGIA USA",,
926,HEDRICK LAW LLC,2408 MOUNT VERNON RD,DUNWOODY,GEORGIA,USA,"2408 MOUNT VERNON RD DUNWOODY, GEORGIA USA",,
927,KAREN S HINDSON PC,303 PERIMETER CENTER N 300,DUNWOODY,GEORGIA,USA,"303 PERIMETER CENTER N 300 DUNWOODY, GEORGIA USA",,
934,MALONE LAW OFFICE PC,2 RAVINIA DR 300,DUNWOODY,GEORGIA,USA,"2 RAVINIA DR 300 DUNWOODY, GEORGIA USA",,
941,RAGLAND & JONES LLP,115 PERIMETER CENTER PL 425,DUNWOODY,GEORGIA,USA,"115 PERIMETER CENTER PL 425 DUNWOODY, GEORGIA USA",,
942,BUCK LAW FIRM,1050 CROWN POINTE PKWY 940,DUNWOODY,GEORGIA,USA,"1050 CROWN POINTE PKWY 940 DUNWOODY, GEORGIA USA",,
945,FRED L SOMERS JR PC,5579 CHAMBLEE DUNWOODY RD B,DUNWOODY,GEORGIA,USA,"5579 CHAMBLEE DUNWOODY RD B DUNWOODY, GEORGIA USA",,
947,THE GEHEREN FIRM PC,1535 MT VERNON RD 200,DUNWOODY,GEORGIA,USA,"1535 MT VERNON RD 200 DUNWOODY, GEORGIA USA",,
954,JACKSON L CULBRETH ATTORNEY,115 PERIMETER CENTER PL 900,DUNWOODY,GEORGIA,USA,"115 PERIMETER CENTER PL 900 DUNWOODY, GEORGIA USA",,
957,THE ABRAM LAW GROUP LLC,1200 ASHWOOD PKWY 560,DUNWOODY,GEORGIA,USA,"1200 ASHWOOD PKWY 560 DUNWOODY, GEORGIA USA",,
960,BROOKS JAMES,1843 PEELER ROAD D,DUNWOODY,GEORGIA,USA,"1843 PEELER ROAD D DUNWOODY, GEORGIA USA",,
963,KAHNSULTING FINANCIAL PLANNIN,400 PERIMETER CENTER TER,DUNWOODY,GEORGIA,USA,"400 PERIMETER CENTER TER DUNWOODY, GEORGIA USA",,
965,CLIFTON HARRISON CPA PC,1730 MOUNT VERNON RD G,DUNWOODY,GEORGIA,USA,"1730 MOUNT VERNON RD G DUNWOODY, GEORGIA USA",,
967,JOHN PAUL HENRY CPA,1870 B INDEPENDENCE SQ,DUNWOODY,GEORGIA,USA,"1870 B INDEPENDENCE SQ DUNWOODY, GEORGIA USA",,
968,MARK W OESTERLE CPA,1853 PEELER RD D,DUNWOODY,GEORGIA,USA,"1853 PEELER RD D DUNWOODY, GEORGIA USA",,
969,A CLAYTON SIMMONS PC CPA,4666 KINGS DOWN RD,DUNWOODY,GEORGIA,USA,"4666 KINGS DOWN RD DUNWOODY, GEORGIA USA",,
970,EBC FINANCIAL GROUP,1745 OLD SPRING HOUSE LAN 430,DUNWOODY,GEORGIA,USA,"1745 OLD SPRING HOUSE LAN 430 DUNWOODY, GEORGIA USA",,
972,MARTIN BALGA CPA PC,1832 INDEPENDENCE SQUARE C,DUNWOODY,GEORGIA,USA,"1832 INDEPENDENCE SQUARE C DUNWOODY, GEORGIA USA",,
973,LARRY A GILBERT CPA PC,1847-B PEELER ROAD,DUNWOODY,GEORGIA,USA,"1847-B PEELER ROAD DUNWOODY, GEORGIA USA",,
975,JOHN OLIVER F BRIGGS CPA PC,1730 MOUNT VERNON RD G,DUNWOODY,GEORGIA,USA,"1730 MOUNT VERNON RD G DUNWOODY, GEORGIA USA",,
976,MICHAEL S WARREN CPA PC,1847 PEELER ROAD A,DUNWOODY,GEORGIA,USA,"1847 PEELER ROAD A DUNWOODY, GEORGIA USA",,
